07/19 03:49:39 AM | 
07/29 03:53:57 AM | Train: [ 84/600] Step 400/1041 Loss 0.611 Prec@(1,5) (85.6%, 99.2%)
07/29 03:55:21 AM | Train: [ 84/600] Step 600/1041 Loss 0.625 Prec@(1,5) (85.1%, 99.2%)
07/29 03:56:28 AM | Train: [ 84/600] Step 800/1041 Loss 0.620 Prec@(1,5) (85.2%, 99.3%)
07/29 03:57:33 AM | Train: [ 84/600] Step 1000/1041 Loss 0.623 Prec@(1,5) (85.1%, 99.3%)
07/29 03:57:46 AM | Train: [ 84/600] Step 1041/1041 Loss 0.625 Prec@(1,5) (85.0%, 99.3%)
07/29 03:57:46 AM | Train: [ 84/600] Final Prec@1 85.0380%
07/29 03:57:46 AM | Valid: [ 84/600] Step 000/208 Loss 0.252 Prec@(1,5) (91.7%, 100.0%)
07/29 03:58:01 AM | Valid: [ 84/600] Step 200/208 Loss 0.353 Prec@(1,5) (88.3%, 99.6%)
07/29 03:58:01 AM | Valid: [ 84/600] Step 208/208 Loss 0.352 Prec@(1,5) (88.4%, 99.6%)
07/29 03:58:01 AM | Valid: [ 84/600] Final Prec@1 88.3600%
07/29 03:58:02 AM | Epoch 84 LR 0.02378231605437326
07/29 03:58:02 AM | Train: [ 85/600] Step 000/1041 Loss 0.609 Prec@(1,5) (81.2%, 100.0%)
07/29 03:59:06 AM | Train: [ 85/600] Step 200/1041 Loss 0.619 Prec@(1,5) (85.1%, 99.2%)
07/29 04:00:23 AM | Train: [ 85/600] Step 400/1041 Loss 0.613 Prec@(1,5) (85.4%, 99.2%)
07/29 04:01:41 AM | Train: [ 85/600] Step 600/1041 Loss 0.622 Prec@(1,5) (85.2%, 99.1%)
07/29 04:03:01 AM | Train: [ 85/600] Step 800/1041 Loss 0.627 Prec@(1,5) (85.1%, 99.1%)
07/29 04:04:23 AM | Train: [ 85/600] Step 1000/1041 Loss 0.628 Prec@(1,5) (85.0%, 99.2%)
07/29 04:04:40 AM | Train: [ 85/600] Step 1041/1041 Loss 0.630 Prec@(1,5) (84.9%, 99.2%)
07/29 04:04:40 AM | Train: [ 85/600] Final Prec@1 84.9060%
07/29 04:04:41 AM | Valid: [ 85/600] Step 000/208 Loss 0.330 Prec@(1,5) (89.6%, 100.0%)
07/29 04:04:59 AM | Valid: [ 85/600] Step 200/208 Loss 0.352 Prec@(1,5) (88.8%, 99.5%)
07/29 04:04:59 AM | Valid: [ 85/600] Step 208/208 Loss 0.352 Prec@(1,5) (88.7%, 99.5%)
07/29 04:04:59 AM | Valid: [ 85/600] Final Prec@1 88.7300%
07/29 04:05:00 AM | Epoch 85 LR 0.023753984642527422
07/29 04:05:01 AM | Train: [ 86/600] Step 000/1041 Loss 0.182 Prec@(1,5) (97.9%, 100.0%)
07/29 04:06:23 AM | Train: [ 86/600] Step 200/1041 Loss 0.599 Prec@(1,5) (84.8%, 99.2%)
07/29 04:07:31 AM | Train: [ 86/600] Step 400/1041 Loss 0.625 Prec@(1,5) (84.6%, 99.1%)
07/29 04:08:51 AM | Train: [ 86/600] Step 600/1041 Loss 0.632 Prec@(1,5) (84.5%, 99.2%)
07/29 04:10:09 AM | Train: [ 86/600] Step 800/1041 Loss 0.631 Prec@(1,5) (84.6%, 99.2%)
07/29 04:11:30 AM | Train: [ 86/600] Step 1000/1041 Loss 0.626 Prec@(1,5) (84.7%, 99.2%)
07/29 04:11:46 AM | Train: [ 86/600] Step 1041/1041 Loss 0.627 Prec@(1,5) (84.6%, 99.2%)
07/29 04:11:46 AM | Train: [ 86/600] Final Prec@1 84.6320%
07/29 04:11:47 AM | Valid: [ 86/600] Step 000/208 Loss 0.233 Prec@(1,5) (93.8%, 100.0%)
07/29 04:12:04 AM | Valid: [ 86/600] Step 200/208 Loss 0.369 Prec@(1,5) (88.0%, 99.5%)
07/29 04:12:05 AM | Valid: [ 86/600] Step 208/208 Loss 0.368 Prec@(1,5) (88.1%, 99.6%)
07/29 04:12:05 AM | Valid: [ 86/600] Final Prec@1 88.0500%
07/29 04:12:05 AM | Epoch 86 LR 0.023725344697007697
07/29 04:12:06 AM | Train: [ 87/600] Step 000/1041 Loss 0.615 Prec@(1,5) (81.2%, 100.0%)
07/29 04:13:30 AM | Train: [ 87/600] Step 200/1041 Loss 0.633 Prec@(1,5) (84.8%, 99.2%)
07/29 04:14:43 AM | Train: [ 87/600] Step 400/1041 Loss 0.620 Prec@(1,5) (84.9%, 99.3%)
07/29 04:15:47 AM | Train: [ 87/600] Step 600/1041 Loss 0.624 Prec@(1,5) (84.8%, 99.2%)
07/29 04:16:54 AM | Train: [ 87/600] Step 800/1041 Loss 0.624 Prec@(1,5) (84.8%, 99.2%)
07/29 04:18:05 AM | Train: [ 87/600] Step 1000/1041 Loss 0.629 Prec@(1,5) (84.8%, 99.2%)
07/29 04:18:23 AM | Train: [ 87/600] Step 1041/1041 Loss 0.628 Prec@(1,5) (84.8%, 99.2%)
07/29 04:18:23 AM | Train: [ 87/600] Final Prec@1 84.7860%
07/29 04:18:23 AM | Valid: [ 87/600] Step 000/208 Loss 0.224 Prec@(1,5) (89.6%, 100.0%)
07/29 04:18:40 AM | Valid: [ 87/600] Step 200/208 Loss 0.355 Prec@(1,5) (88.1%, 99.6%)
07/29 04:18:41 AM | Valid: [ 87/600] Step 208/208 Loss 0.354 Prec@(1,5) (88.1%, 99.6%)
07/29 04:18:41 AM | Valid: [ 87/600] Final Prec@1 88.1400%
07/29 04:18:41 AM | Epoch 87 LR 0.023696397002992666
07/29 04:18:42 AM | Train: [ 88/600] Step 000/1041 Loss 0.780 Prec@(1,5) (79.2%, 100.0%)
07/29 04:20:03 AM | Train: [ 88/600] Step 200/1041 Loss 0.587 Prec@(1,5) (85.7%, 99.3%)
07/29 04:21:23 AM | Train: [ 88/600] Step 400/1041 Loss 0.614 Prec@(1,5) (84.9%, 99.3%)
07/29 04:22:44 AM | Train: [ 88/600] Step 600/1041 Loss 0.616 Prec@(1,5) (84.9%, 99.3%)
07/29 04:24:08 AM | Train: [ 88/600] Step 800/1041 Loss 0.622 Prec@(1,5) (84.7%, 99.3%)
07/29 04:25:18 AM | Train: [ 88/600] Step 1000/1041 Loss 0.622 Prec@(1,5) (84.6%, 99.3%)
07/29 04:25:31 AM | Train: [ 88/600] Step 1041/1041 Loss 0.623 Prec@(1,5) (84.6%, 99.3%)
07/29 04:25:31 AM | Train: [ 88/600] Final Prec@1 84.5980%
07/29 04:25:31 AM | Valid: [ 88/600] Step 000/208 Loss 0.337 Prec@(1,5) (87.5%, 100.0%)
07/29 04:25:47 AM | Valid: [ 88/600] Step 200/208 Loss 0.366 Prec@(1,5) (87.5%, 99.7%)
07/29 04:25:47 AM | Valid: [ 88/600] Step 208/208 Loss 0.364 Prec@(1,5) (87.6%, 99.7%)
07/29 04:25:48 AM | Valid: [ 88/600] Final Prec@1 87.5800%
07/29 04:25:48 AM | Epoch 88 LR 0.023667142354097975
07/29 04:25:49 AM | Train: [ 89/600] Step 000/1041 Loss 0.341 Prec@(1,5) (91.7%, 100.0%)
07/29 04:27:12 AM | Train: [ 89/600] Step 200/1041 Loss 0.624 Prec@(1,5) (85.0%, 99.2%)
07/29 04:28:34 AM | Train: [ 89/600] Step 400/1041 Loss 0.617 Prec@(1,5) (85.3%, 99.2%)
07/29 04:29:56 AM | Train: [ 89/600] Step 600/1041 Loss 0.624 Prec@(1,5) (85.1%, 99.2%)
07/29 04:31:18 AM | Train: [ 89/600] Step 800/1041 Loss 0.624 Prec@(1,5) (85.0%, 99.2%)
07/29 04:32:41 AM | Train: [ 89/600] Step 1000/1041 Loss 0.626 Prec@(1,5) (85.0%, 99.2%)
07/29 04:32:55 AM | Train: [ 89/600] Step 1041/1041 Loss 0.626 Prec@(1,5) (85.0%, 99.2%)
07/29 04:32:55 AM | Train: [ 89/600] Final Prec@1 85.0340%
07/29 04:32:55 AM | Valid: [ 89/600] Step 000/208 Loss 0.308 Prec@(1,5) (89.6%, 100.0%)
07/29 04:33:09 AM | Valid: [ 89/600] Step 200/208 Loss 0.313 Prec@(1,5) (89.8%, 99.6%)
07/29 04:33:10 AM | Valid: [ 89/600] Step 208/208 Loss 0.313 Prec@(1,5) (89.8%, 99.6%)
07/29 04:33:10 AM | Valid: [ 89/600] Final Prec@1 89.8100%
07/29 04:33:10 AM | Epoch 89 LR 0.023637581552354604
07/29 04:33:11 AM | Train: [ 90/600] Step 000/1041 Loss 0.394 Prec@(1,5) (87.5%, 100.0%)
07/29 04:34:14 AM | Train: [ 90/600] Step 200/1041 Loss 0.621 Prec@(1,5) (85.3%, 99.1%)
07/29 04:35:18 AM | Train: [ 90/600] Step 400/1041 Loss 0.612 Prec@(1,5) (85.3%, 99.2%)
07/29 04:36:33 AM | Train: [ 90/600] Step 600/1041 Loss 0.609 Prec@(1,5) (85.4%, 99.2%)
07/29 04:37:54 AM | Train: [ 90/600] Step 800/1041 Loss 0.611 Prec@(1,5) (85.3%, 99.1%)
07/29 04:39:16 AM | Train: [ 90/600] Step 1000/1041 Loss 0.617 Prec@(1,5) (85.2%, 99.1%)
07/29 04:39:32 AM | Train: [ 90/600] Step 1041/1041 Loss 0.618 Prec@(1,5) (85.2%, 99.1%)
07/29 04:39:32 AM | Train: [ 90/600] Final Prec@1 85.1780%
07/29 04:39:32 AM | Valid: [ 90/600] Step 000/208 Loss 0.307 Prec@(1,5) (93.8%, 100.0%)
07/29 04:39:50 AM | Valid: [ 90/600] Step 200/208 Loss 0.343 Prec@(1,5) (88.5%, 99.6%)
07/29 04:39:50 AM | Valid: [ 90/600] Step 208/208 Loss 0.343 Prec@(1,5) (88.5%, 99.6%)
07/29 04:39:51 AM | Valid: [ 90/600] Final Prec@1 88.5100%
07/29 04:39:51 AM | Epoch 90 LR 0.023607715408186868
07/29 04:39:52 AM | Train: [ 91/600] Step 000/1041 Loss 0.552 Prec@(1,5) (87.5%, 100.0%)
07/29 04:41:11 AM | Train: [ 91/600] Step 200/1041 Loss 0.595 Prec@(1,5) (86.2%, 99.3%)
07/29 04:42:33 AM | Train: [ 91/600] Step 400/1041 Loss 0.597 Prec@(1,5) (85.8%, 99.3%)
07/29 04:43:46 AM | Train: [ 91/600] Step 600/1041 Loss 0.606 Prec@(1,5) (85.5%, 99.3%)
07/29 04:45:00 AM | Train: [ 91/600] Step 800/1041 Loss 0.616 Prec@(1,5) (85.2%, 99.3%)
07/29 04:46:19 AM | Train: [ 91/600] Step 1000/1041 Loss 0.617 Prec@(1,5) (85.2%, 99.2%)
07/29 04:46:35 AM | Train: [ 91/600] Step 1041/1041 Loss 0.617 Prec@(1,5) (85.2%, 99.2%)
07/29 04:46:35 AM | Train: [ 91/600] Final Prec@1 85.1860%
07/29 04:46:36 AM | Valid: [ 91/600] Step 000/208 Loss 0.213 Prec@(1,5) (91.7%, 100.0%)
07/29 04:46:53 AM | Valid: [ 91/600] Step 200/208 Loss 0.362 Prec@(1,5) (88.2%, 99.6%)
07/29 04:46:53 AM | Valid: [ 91/600] Step 208/208 Loss 0.362 Prec@(1,5) (88.2%, 99.7%)
07/29 04:46:53 AM | Valid: [ 91/600] Final Prec@1 88.1800%
07/29 04:46:54 AM | Epoch 91 LR 0.02357754474039019
07/29 04:46:54 AM | Train: [ 92/600] Step 000/1041 Loss 0.624 Prec@(1,5) (85.4%, 97.9%)
07/29 04:48:15 AM | Train: [ 92/600] Step 200/1041 Loss 0.623 Prec@(1,5) (85.0%, 99.0%)
07/29 04:49:36 AM | Train: [ 92/600] Step 400/1041 Loss 0.621 Prec@(1,5) (85.1%, 99.1%)
07/29 04:51:01 AM | Train: [ 92/600] Step 600/1041 Loss 0.624 Prec@(1,5) (84.9%, 99.1%)
07/29 04:52:09 AM | Train: [ 92/600] Step 800/1041 Loss 0.619 Prec@(1,5) (85.0%, 99.2%)
07/29 04:53:15 AM | Train: [ 92/600] Step 1000/1041 Loss 0.623 Prec@(1,5) (84.9%, 99.2%)
07/29 04:53:28 AM | Train: [ 92/600] Step 1041/1041 Loss 0.622 Prec@(1,5) (85.0%, 99.2%)
07/29 04:53:28 AM | Train: [ 92/600] Final Prec@1 84.9780%
07/29 04:53:29 AM | Valid: [ 92/600] Step 000/208 Loss 0.280 Prec@(1,5) (93.8%, 100.0%)
07/29 04:53:43 AM | Valid: [ 92/600] Step 200/208 Loss 0.280 Prec@(1,5) (90.7%, 99.6%)
07/29 04:53:44 AM | Valid: [ 92/600] Step 208/208 Loss 0.280 Prec@(1,5) (90.7%, 99.6%)
07/29 04:53:44 AM | Valid: [ 92/600] Final Prec@1 90.6800%
07/29 04:53:44 AM | Epoch 92 LR 0.023547070376108675
07/29 04:53:45 AM | Train: [ 93/600] Step 000/1041 Loss 0.636 Prec@(1,5) (85.4%, 100.0%)
07/29 04:54:52 AM | Train: [ 93/600] Step 200/1041 Loss 0.628 Prec@(1,5) (84.6%, 99.2%)
07/29 04:56:15 AM | Train: [ 93/600] Step 400/1041 Loss 0.617 Prec@(1,5) (84.8%, 99.2%)
07/29 04:57:35 AM | Train: [ 93/600] Step 600/1041 Loss 0.626 Prec@(1,5) (84.5%, 99.2%)
07/29 04:58:54 AM | Train: [ 93/600] Step 800/1041 Loss 0.625 Prec@(1,5) (84.7%, 99.2%)
07/29 05:00:17 AM | Train: [ 93/600] Step 1000/1041 Loss 0.626 Prec@(1,5) (84.7%, 99.2%)
07/29 05:00:35 AM | Train: [ 93/600] Step 1041/1041 Loss 0.628 Prec@(1,5) (84.7%, 99.2%)
07/29 05:00:35 AM | Train: [ 93/600] Final Prec@1 84.6800%
07/29 05:00:35 AM | Valid: [ 93/600] Step 000/208 Loss 0.187 Prec@(1,5) (89.6%, 100.0%)
07/29 05:00:53 AM | Valid: [ 93/600] Step 200/208 Loss 0.330 Prec@(1,5) (88.5%, 99.7%)
07/29 05:00:54 AM | Valid: [ 93/600] Step 208/208 Loss 0.329 Prec@(1,5) (88.6%, 99.7%)
07/29 05:00:54 AM | Valid: [ 93/600] Final Prec@1 88.5600%
07/29 05:00:54 AM | Epoch 93 LR 0.02351629315081241
07/29 05:00:55 AM | Train: [ 94/600] Step 000/1041 Loss 0.418 Prec@(1,5) (89.6%, 100.0%)
07/29 05:02:06 AM | Train: [ 94/600] Step 200/1041 Loss 0.618 Prec@(1,5) (85.4%, 99.2%)
07/29 05:03:25 AM | Train: [ 94/600] Step 400/1041 Loss 0.603 Prec@(1,5) (85.6%, 99.3%)
07/29 05:04:47 AM | Train: [ 94/600] Step 600/1041 Loss 0.606 Prec@(1,5) (85.4%, 99.2%)
07/29 05:06:08 AM | Train: [ 94/600] Step 800/1041 Loss 0.605 Prec@(1,5) (85.4%, 99.2%)
07/29 05:07:30 AM | Train: [ 94/600] Step 1000/1041 Loss 0.604 Prec@(1,5) (85.4%, 99.2%)
07/29 05:07:46 AM | Train: [ 94/600] Step 1041/1041 Loss 0.606 Prec@(1,5) (85.4%, 99.2%)
07/29 05:07:46 AM | Train: [ 94/600] Final Prec@1 85.4340%
07/29 05:07:47 AM | Valid: [ 94/600] Step 000/208 Loss 0.183 Prec@(1,5) (95.8%, 100.0%)
07/29 05:08:05 AM | Valid: [ 94/600] Step 200/208 Loss 0.346 Prec@(1,5) (88.6%, 99.4%)
07/29 05:08:06 AM | Valid: [ 94/600] Step 208/208 Loss 0.344 Prec@(1,5) (88.7%, 99.5%)
07/29 05:08:06 AM | Valid: [ 94/600] Final Prec@1 88.6600%
07/29 05:08:06 AM | Epoch 94 LR 0.023485213908274575
07/29 05:08:07 AM | Train: [ 95/600] Step 000/1041 Loss 0.728 Prec@(1,5) (81.2%, 100.0%)
07/29 05:09:27 AM | Train: [ 95/600] Step 200/1041 Loss 0.605 Prec@(1,5) (85.4%, 99.2%)
07/29 05:10:34 AM | Train: [ 95/600] Step 400/1041 Loss 0.632 Prec@(1,5) (84.8%, 99.2%)
07/29 05:11:41 AM | Train: [ 95/600] Step 600/1041 Loss 0.622 Prec@(1,5) (85.1%, 99.3%)
07/29 05:12:49 AM | Train: [ 95/600] Step 800/1041 Loss 0.622 Prec@(1,5) (85.1%, 99.2%)
07/29 05:14:11 AM | Train: [ 95/600] Step 1000/1041 Loss 0.622 Prec@(1,5) (85.1%, 99.2%)
07/29 05:14:28 AM | Train: [ 95/600] Step 1041/1041 Loss 0.622 Prec@(1,5) (85.0%, 99.2%)
07/29 05:14:28 AM | Train: [ 95/600] Final Prec@1 85.0480%
07/29 05:14:29 AM | Valid: [ 95/600] Step 000/208 Loss 0.150 Prec@(1,5) (95.8%, 100.0%)
07/29 05:14:46 AM | Valid: [ 95/600] Step 200/208 Loss 0.330 Prec@(1,5) (89.1%, 99.6%)
07/29 05:14:47 AM | Valid: [ 95/600] Step 208/208 Loss 0.331 Prec@(1,5) (89.1%, 99.6%)
07/29 05:14:47 AM | Valid: [ 95/600] Final Prec@1 89.0600%
07/29 05:14:47 AM | Epoch 95 LR 0.0234538335005483
07/29 05:14:48 AM | Train: [ 96/600] Step 000/1041 Loss 0.647 Prec@(1,5) (85.4%, 100.0%)
07/29 05:16:08 AM | Train: [ 96/600] Step 200/1041 Loss 0.637 Prec@(1,5) (84.5%, 99.1%)
07/29 05:17:28 AM | Train: [ 96/600] Step 400/1041 Loss 0.636 Prec@(1,5) (84.4%, 99.2%)
07/29 05:18:53 AM | Train: [ 96/600] Step 600/1041 Loss 0.624 Prec@(1,5) (84.8%, 99.2%)
07/29 05:20:09 AM | Train: [ 96/600] Step 800/1041 Loss 0.620 Prec@(1,5) (84.9%, 99.2%)
07/29 05:21:24 AM | Train: [ 96/600] Step 1000/1041 Loss 0.622 Prec@(1,5) (84.8%, 99.2%)
07/29 05:21:40 AM | Train: [ 96/600] Step 1041/1041 Loss 0.622 Prec@(1,5) (84.8%, 99.2%)
07/29 05:21:41 AM | Train: [ 96/600] Final Prec@1 84.8480%
07/29 05:21:41 AM | Valid: [ 96/600] Step 000/208 Loss 0.219 Prec@(1,5) (93.8%, 100.0%)
07/29 05:21:59 AM | Valid: [ 96/600] Step 200/208 Loss 0.318 Prec@(1,5) (89.4%, 99.6%)
07/29 05:21:59 AM | Valid: [ 96/600] Step 208/208 Loss 0.319 Prec@(1,5) (89.4%, 99.7%)
07/29 05:21:59 AM | Valid: [ 96/600] Final Prec@1 89.4300%
07/29 05:22:00 AM | Epoch 96 LR 0.023422152787943323
07/29 05:22:01 AM | Train: [ 97/600] Step 000/1041 Loss 0.519 Prec@(1,5) (85.4%, 97.9%)
07/29 05:23:21 AM | Train: [ 97/600] Step 200/1041 Loss 0.617 Prec@(1,5) (85.2%, 99.2%)
07/29 05:24:42 AM | Train: [ 97/600] Step 400/1041 Loss 0.609 Prec@(1,5) (85.3%, 99.3%)
07/29 05:26:04 AM | Train: [ 97/600] Step 600/1041 Loss 0.613 Prec@(1,5) (85.2%, 99.2%)
07/29 05:27:21 AM | Train: [ 97/600] Step 800/1041 Loss 0.611 Prec@(1,5) (85.2%, 99.2%)
07/29 05:28:26 AM | Train: [ 97/600] Step 1000/1041 Loss 0.609 Prec@(1,5) (85.2%, 99.2%)
07/29 05:28:40 AM | Train: [ 97/600] Step 1041/1041 Loss 0.613 Prec@(1,5) (85.1%, 99.2%)
07/29 05:28:40 AM | Train: [ 97/600] Final Prec@1 85.0980%
07/29 05:28:40 AM | Valid: [ 97/600] Step 000/208 Loss 0.234 Prec@(1,5) (87.5%, 100.0%)
07/29 05:28:54 AM | Valid: [ 97/600] Step 200/208 Loss 0.315 Prec@(1,5) (89.0%, 99.6%)
07/29 05:28:55 AM | Valid: [ 97/600] Step 208/208 Loss 0.313 Prec@(1,5) (89.0%, 99.6%)
07/29 05:28:55 AM | Valid: [ 97/600] Final Prec@1 89.0400%
07/29 05:28:55 AM | Epoch 97 LR 0.023390172639002376
07/29 05:28:56 AM | Train: [ 98/600] Step 000/1041 Loss 0.604 Prec@(1,5) (87.5%, 100.0%)
07/29 05:30:01 AM | Train: [ 98/600] Step 200/1041 Loss 0.631 Prec@(1,5) (84.7%, 99.2%)
07/29 05:31:12 AM | Train: [ 98/600] Step 400/1041 Loss 0.614 Prec@(1,5) (85.1%, 99.1%)
07/29 05:32:33 AM | Train: [ 98/600] Step 600/1041 Loss 0.614 Prec@(1,5) (85.1%, 99.2%)
07/29 05:33:56 AM | Train: [ 98/600] Step 800/1041 Loss 0.618 Prec@(1,5) (85.0%, 99.2%)
07/29 05:35:18 AM | Train: [ 98/600] Step 1000/1041 Loss 0.614 Prec@(1,5) (85.2%, 99.2%)
07/29 05:35:35 AM | Train: [ 98/600] Step 1041/1041 Loss 0.613 Prec@(1,5) (85.2%, 99.2%)
07/29 05:35:35 AM | Train: [ 98/600] Final Prec@1 85.1500%
07/29 05:35:36 AM | Valid: [ 98/600] Step 000/208 Loss 0.341 Prec@(1,5) (91.7%, 100.0%)
07/29 05:35:54 AM | Valid: [ 98/600] Step 200/208 Loss 0.391 Prec@(1,5) (87.4%, 99.3%)
07/29 05:35:55 AM | Valid: [ 98/600] Step 208/208 Loss 0.393 Prec@(1,5) (87.3%, 99.3%)
07/29 05:35:55 AM | Valid: [ 98/600] Final Prec@1 87.3400%
07/29 05:35:56 AM | Epoch 98 LR 0.023357893930477398
07/29 05:35:56 AM | Train: [ 99/600] Step 000/1041 Loss 0.896 Prec@(1,5) (77.1%, 100.0%)
07/29 05:37:20 AM | Train: [ 99/600] Step 200/1041 Loss 0.627 Prec@(1,5) (84.9%, 99.3%)
07/29 05:38:30 AM | Train: [ 99/600] Step 400/1041 Loss 0.615 Prec@(1,5) (85.0%, 99.3%)
07/29 05:39:51 AM | Train: [ 99/600] Step 600/1041 Loss 0.612 Prec@(1,5) (85.1%, 99.3%)
07/29 05:41:12 AM | Train: [ 99/600] Step 800/1041 Loss 0.613 Prec@(1,5) (85.1%, 99.3%)
07/29 05:42:34 AM | Train: [ 99/600] Step 1000/1041 Loss 0.613 Prec@(1,5) (85.1%, 99.3%)
07/29 05:42:51 AM | Train: [ 99/600] Step 1041/1041 Loss 0.612 Prec@(1,5) (85.2%, 99.3%)
07/29 05:42:51 AM | Train: [ 99/600] Final Prec@1 85.1780%
07/29 05:42:51 AM | Valid: [ 99/600] Step 000/208 Loss 0.374 Prec@(1,5) (89.6%, 97.9%)
07/29 05:43:09 AM | Valid: [ 99/600] Step 200/208 Loss 0.416 Prec@(1,5) (87.0%, 99.4%)
07/29 05:43:10 AM | Valid: [ 99/600] Step 208/208 Loss 0.419 Prec@(1,5) (86.9%, 99.5%)
07/29 05:43:10 AM | Valid: [ 99/600] Final Prec@1 86.9100%
07/29 05:43:11 AM | Epoch 99 LR 0.02332531754730549
07/29 05:43:11 AM | Train: [100/600] Step 000/1041 Loss 0.816 Prec@(1,5) (83.3%, 97.9%)
07/29 05:44:34 AM | Train: [100/600] Step 200/1041 Loss 0.610 Prec@(1,5) (85.1%, 99.2%)
07/29 05:45:52 AM | Train: [100/600] Step 400/1041 Loss 0.612 Prec@(1,5) (84.9%, 99.2%)
07/29 05:46:59 AM | Train: [100/600] Step 600/1041 Loss 0.614 Prec@(1,5) (85.1%, 99.2%)
07/29 05:48:06 AM | Train: [100/600] Step 800/1041 Loss 0.613 Prec@(1,5) (85.1%, 99.2%)
07/29 05:49:13 AM | Train: [100/600] Step 1000/1041 Loss 0.611 Prec@(1,5) (85.1%, 99.2%)
07/29 05:49:30 AM | Train: [100/600] Step 1041/1041 Loss 0.611 Prec@(1,5) (85.1%, 99.2%)
07/29 05:49:30 AM | Train: [100/600] Final Prec@1 85.1180%
07/29 05:49:30 AM | Valid: [100/600] Step 000/208 Loss 0.291 Prec@(1,5) (93.8%, 100.0%)
07/29 05:49:47 AM | Valid: [100/600] Step 200/208 Loss 0.365 Prec@(1,5) (87.9%, 99.2%)
07/29 05:49:48 AM | Valid: [100/600] Step 208/208 Loss 0.362 Prec@(1,5) (88.0%, 99.3%)
07/29 05:49:48 AM | Valid: [100/600] Final Prec@1 87.9800%
07/29 05:49:49 AM | Epoch 100 LR 0.023292444382584654
07/29 05:49:49 AM | Train: [101/600] Step 000/1041 Loss 0.829 Prec@(1,5) (81.2%, 97.9%)
07/29 05:51:13 AM | Train: [101/600] Step 200/1041 Loss 0.609 Prec@(1,5) (85.3%, 99.4%)
07/29 05:52:34 AM | Train: [101/600] Step 400/1041 Loss 0.602 Prec@(1,5) (85.4%, 99.4%)
07/29 05:53:57 AM | Train: [101/600] Step 600/1041 Loss 0.606 Prec@(1,5) (85.4%, 99.3%)
07/29 05:55:21 AM | Train: [101/600] Step 800/1041 Loss 0.606 Prec@(1,5) (85.3%, 99.3%)
07/29 05:56:30 AM | Train: [101/600] Step 1000/1041 Loss 0.608 Prec@(1,5) (85.3%, 99.3%)
07/29 05:56:45 AM | Train: [101/600] Step 1041/1041 Loss 0.611 Prec@(1,5) (85.2%, 99.2%)
07/29 05:56:46 AM | Train: [101/600] Final Prec@1 85.2300%
07/29 05:56:46 AM | Valid: [101/600] Step 000/208 Loss 0.172 Prec@(1,5) (95.8%, 100.0%)
07/29 05:57:03 AM | Valid: [101/600] Step 200/208 Loss 0.367 Prec@(1,5) (87.8%, 99.4%)
07/29 05:57:04 AM | Valid: [101/600] Step 208/208 Loss 0.367 Prec@(1,5) (87.8%, 99.4%)
07/29 05:57:04 AM | Valid: [101/600] Final Prec@1 87.8200%
07/29 05:57:04 AM | Epoch 101 LR 0.023259275337549304
07/29 05:57:05 AM | Train: [102/600] Step 000/1041 Loss 0.539 Prec@(1,5) (85.4%, 100.0%)
07/29 05:58:25 AM | Train: [102/600] Step 200/1041 Loss 0.585 Prec@(1,5) (86.1%, 99.2%)
07/29 05:59:45 AM | Train: [102/600] Step 400/1041 Loss 0.601 Prec@(1,5) (85.5%, 99.2%)
07/29 06:01:04 AM | Train: [102/600] Step 600/1041 Loss 0.598 Prec@(1,5) (85.6%, 99.3%)
07/29 06:02:27 AM | Train: [102/600] Step 800/1041 Loss 0.604 Prec@(1,5) (85.4%, 99.2%)
07/29 06:03:43 AM | Train: [102/600] Step 1000/1041 Loss 0.609 Prec@(1,5) (85.2%, 99.2%)
07/29 06:03:57 AM | Train: [102/600] Step 1041/1041 Loss 0.612 Prec@(1,5) (85.2%, 99.2%)
07/29 06:03:57 AM | Train: [102/600] Final Prec@1 85.1620%
07/29 06:03:57 AM | Valid: [102/600] Step 000/208 Loss 0.123 Prec@(1,5) (97.9%, 100.0%)
07/29 06:04:13 AM | Valid: [102/600] Step 200/208 Loss 0.325 Prec@(1,5) (89.0%, 99.8%)
07/29 06:04:14 AM | Valid: [102/600] Step 208/208 Loss 0.327 Prec@(1,5) (89.0%, 99.8%)
07/29 06:04:14 AM | Valid: [102/600] Final Prec@1 88.9500%
07/29 06:04:15 AM | Epoch 102 LR 0.023225811321545567
07/29 06:04:15 AM | Train: [103/600] Step 000/1041 Loss 0.397 Prec@(1,5) (89.6%, 100.0%)
07/29 06:05:22 AM | Train: [103/600] Step 200/1041 Loss 0.595 Prec@(1,5) (85.4%, 99.2%)
07/29 06:06:29 AM | Train: [103/600] Step 400/1041 Loss 0.602 Prec@(1,5) (85.2%, 99.2%)
07/29 06:07:44 AM | Train: [103/600] Step 600/1041 Loss 0.608 Prec@(1,5) (85.1%, 99.2%)
07/29 06:09:05 AM | Train: [103/600] Step 800/1041 Loss 0.604 Prec@(1,5) (85.2%, 99.3%)
07/29 06:10:24 AM | Train: [103/600] Step 1000/1041 Loss 0.606 Prec@(1,5) (85.3%, 99.2%)
07/29 06:10:40 AM | Train: [103/600] Step 1041/1041 Loss 0.608 Prec@(1,5) (85.2%, 99.2%)
07/29 06:10:40 AM | Train: [103/600] Final Prec@1 85.2060%
07/29 06:10:40 AM | Valid: [103/600] Step 000/208 Loss 0.350 Prec@(1,5) (85.4%, 100.0%)
